:START_ID,:END_ID,relation,:TYPE
HN7741,XW4,flavor_is,flavor
HN7741,XW36,flavor_is,flavor
HN7741,XW35,flavor_is,flavor
HN4113,XW35,flavor_is,flavor
HN4113,XW31,flavor_is,flavor
HN1382,XW35,flavor_is,flavor
HN1382,XW23,flavor_is,flavor
HN2935,XW4,flavor_is,flavor
HN2935,XW31,flavor_is,flavor
HN8044,XW37,flavor_is,flavor
HN8044,XW23,flavor_is,flavor
HN2276,XW37,flavor_is,flavor
HN2276,XW36,flavor_is,flavor
HN4581,XW4,flavor_is,flavor
HN4581,XW37,flavor_is,flavor
HN4581,XW31,flavor_is,flavor
HN595,XW37,flavor_is,flavor
HN595,XW25,flavor_is,flavor
HN2993,XW4,flavor_is,flavor
HN2993,XW31,flavor_is,flavor
HN1754,XW4,flavor_is,flavor
HN1754,XW36,flavor_is,flavor
HN4429,XW5,flavor_is,flavor
HN4429,XW4,flavor_is,flavor
HN4429,XW35,flavor_is,flavor
HN4429,XW25,flavor_is,flavor
HN527,XW37,flavor_is,flavor
HN527,XW12,flavor_is,flavor
HN4663,XW37,flavor_is,flavor
HN4663,XW36,flavor_is,flavor
HN6041,XW37,flavor_is,flavor
HN6041,XW35,flavor_is,flavor
HN6041,XW23,flavor_is,flavor
HN4577,XW4,flavor_is,flavor
HN4577,XW31,flavor_is,flavor
HN8087,XW4,flavor_is,flavor
HN8087,XW37,flavor_is,flavor
HN8087,XW36,flavor_is,flavor
HN5568,XW4,flavor_is,flavor
HN5568,XW37,flavor_is,flavor
HN5568,XW25,flavor_is,flavor
HN4091,XW37,flavor_is,flavor
HN4091,XW36,flavor_is,flavor
HN8012,XW36,flavor_is,flavor
HN8012,XW35,flavor_is,flavor
HN6990,XW4,flavor_is,flavor
HN6990,XW37,flavor_is,flavor
HN6990,XW36,flavor_is,flavor
HN3437,XW37,flavor_is,flavor
HN3437,XW36,flavor_is,flavor
HN3170,XW37,flavor_is,flavor
HN3170,XW36,flavor_is,flavor
HN950,XW4,flavor_is,flavor
HN950,XW37,flavor_is,flavor
HN950,XW12,flavor_is,flavor
HN2937,XW7,flavor_is,flavor
HN2937,XW4,flavor_is,flavor
HN2937,XW31,flavor_is,flavor
HN2334,XW4,flavor_is,flavor
HN2334,XW37,flavor_is,flavor
HN2334,XW31,flavor_is,flavor
HN7079,XW4,flavor_is,flavor
HN7079,XW37,flavor_is,flavor
HN7079,XW31,flavor_is,flavor
HN3485,XW35,flavor_is,flavor
HN3485,XW31,flavor_is,flavor
HN8595,XW35,flavor_is,flavor
HN8595,XW31,flavor_is,flavor
HN3744,XW4,flavor_is,flavor
HN3744,XW37,flavor_is,flavor
HN3744,XW36,flavor_is,flavor
HN6661,XW4,flavor_is,flavor
HN6661,XW37,flavor_is,flavor
HN6661,XW36,flavor_is,flavor
HN552,XW4,flavor_is,flavor
HN552,XW25,flavor_is,flavor
HN552,XW14,flavor_is,flavor
HN3022,XW35,flavor_is,flavor
HN3022,XW23,flavor_is,flavor
HN3022,XW14,flavor_is,flavor
HN2083,XW4,flavor_is,flavor
HN2083,XW35,flavor_is,flavor
HN2083,XW25,flavor_is,flavor
HN4042,XW4,flavor_is,flavor
HN4042,XW31,flavor_is,flavor
HN8499,XW4,flavor_is,flavor
HN8499,XW31,flavor_is,flavor
HN4529,XW4,flavor_is,flavor
HN4529,XW37,flavor_is,flavor
HN4529,XW36,flavor_is,flavor
HN8291,XW4,flavor_is,flavor
HN8291,XW35,flavor_is,flavor
HN8291,XW23,flavor_is,flavor
HN8291,XW14,flavor_is,flavor
HN7629,XW4,flavor_is,flavor
HN7629,XW37,flavor_is,flavor
HN7629,XW12,flavor_is,flavor
HN2986,XW37,flavor_is,flavor
HN2986,XW36,flavor_is,flavor
HN7253,XW4,flavor_is,flavor
HN7253,XW31,flavor_is,flavor
HN6476,XW4,flavor_is,flavor
HN6476,XW31,flavor_is,flavor
HN6918,XW35,flavor_is,flavor
HN6918,XW25,flavor_is,flavor
HN8817,XW4,flavor_is,flavor
HN8817,XW37,flavor_is,flavor
HN8817,XW36,flavor_is,flavor
HN3105,XW4,flavor_is,flavor
HN3105,XW31,flavor_is,flavor
HN3788,XW4,flavor_is,flavor
HN3788,XW35,flavor_is,flavor
HN3788,XW25,flavor_is,flavor
HN7018,XW4,flavor_is,flavor
HN7018,XW31,flavor_is,flavor
HN2791,XW37,flavor_is,flavor
HN2791,XW36,flavor_is,flavor
HN7845,XW4,flavor_is,flavor
HN7845,XW23,flavor_is,flavor
HN7971,XW4,flavor_is,flavor
HN7971,XW37,flavor_is,flavor
HN7971,XW23,flavor_is,flavor
HN2980,XW36,flavor_is,flavor
HN2980,XW35,flavor_is,flavor
HN16,XW37,flavor_is,flavor
HN16,XW36,flavor_is,flavor
HN16,XW22,flavor_is,flavor
HN6323,XW4,flavor_is,flavor
HN6323,XW36,flavor_is,flavor
HN3285,XW5,flavor_is,flavor
HN3285,XW35,flavor_is,flavor
HN3285,XW31,flavor_is,flavor
HN6079,XW37,flavor_is,flavor
HN6079,XW36,flavor_is,flavor
HN6079,XW35,flavor_is,flavor
HN7102,XW4,flavor_is,flavor
HN7102,XW37,flavor_is,flavor
HN7102,XW31,flavor_is,flavor
HN230,XW35,flavor_is,flavor
HN230,XW23,flavor_is,flavor
HN8630,XW4,flavor_is,flavor
HN8630,XW36,flavor_is,flavor
HN8630,XW14,flavor_is,flavor
HN8261,XW5,flavor_is,flavor
HN8261,XW35,flavor_is,flavor
HN8261,XW31,flavor_is,flavor
HN7857,XW4,flavor_is,flavor
HN7857,XW37,flavor_is,flavor
HN7857,XW36,flavor_is,flavor
HN5069,XW35,flavor_is,flavor
HN5069,XW31,flavor_is,flavor
HN7142,XW4,flavor_is,flavor
HN7142,XW35,flavor_is,flavor
HN7142,XW31,flavor_is,flavor
HN1896,XW7,flavor_is,flavor
HN1896,XW4,flavor_is,flavor
HN1896,XW31,flavor_is,flavor
HN1896,XW14,flavor_is,flavor
HN531,XW4,flavor_is,flavor
HN1678,XW37,flavor_is,flavor
HN1678,XW36,flavor_is,flavor
HN5775,XW37,flavor_is,flavor
HN5775,XW36,flavor_is,flavor
HN1335,XW35,flavor_is,flavor
HN1335,XW25,flavor_is,flavor
HN1133,XW4,flavor_is,flavor
HN1133,XW35,flavor_is,flavor
HN1133,XW31,flavor_is,flavor
HN4679,XW37,flavor_is,flavor
HN4679,XW36,flavor_is,flavor
HN5885,XW4,flavor_is,flavor
HN5885,XW37,flavor_is,flavor
HN5885,XW36,flavor_is,flavor
HN5274,XW4,flavor_is,flavor
HN5274,XW35,flavor_is,flavor
HN5274,XW23,flavor_is,flavor
HN7032,XW36,flavor_is,flavor
HN7032,XW35,flavor_is,flavor
HN2078,XW4,flavor_is,flavor
HN2078,XW35,flavor_is,flavor
HN2078,XW31,flavor_is,flavor
HN5622,XW4,flavor_is,flavor
HN2598,XW37,flavor_is,flavor
HN2598,XW36,flavor_is,flavor
HN1845,XW4,flavor_is,flavor
HN1845,XW35,flavor_is,flavor
HN1845,XW31,flavor_is,flavor
HN1893,XW37,flavor_is,flavor
HN1893,XW36,flavor_is,flavor
HN1893,XW35,flavor_is,flavor
HN9055,XW4,flavor_is,flavor
HN9055,XW31,flavor_is,flavor
HN5652,XW4,flavor_is,flavor
HN5652,XW37,flavor_is,flavor
HN5652,XW36,flavor_is,flavor
HN5652,XW14,flavor_is,flavor
HN1019,XW5,flavor_is,flavor
HN1019,XW35,flavor_is,flavor
HN1019,XW23,flavor_is,flavor
HN8131,XW37,flavor_is,flavor
HN8131,XW31,flavor_is,flavor
HN3233,XW37,flavor_is,flavor
HN3233,XW35,flavor_is,flavor
HN3233,XW12,flavor_is,flavor
HN1315,XW36,flavor_is,flavor
HN1315,XW35,flavor_is,flavor
HN1315,XW14,flavor_is,flavor
HN4923,XW35,flavor_is,flavor
HN4923,XW23,flavor_is,flavor
HN6444,XW37,flavor_is,flavor
HN6444,XW36,flavor_is,flavor
HN6444,XW35,flavor_is,flavor
HN3394,XW4,flavor_is,flavor
HN3394,XW31,flavor_is,flavor
HN1615,XW37,flavor_is,flavor
HN1615,XW12,flavor_is,flavor
HN1777,XW31,flavor_is,flavor
HN1777,XW14,flavor_is,flavor
HN5365,XW37,flavor_is,flavor
HN5365,XW12,flavor_is,flavor
HN5454,XW37,flavor_is,flavor
HN5454,XW36,flavor_is,flavor
HN2333,XW37,flavor_is,flavor
HN2333,XW35,flavor_is,flavor
HN2333,XW25,flavor_is,flavor
HN5162,XW35,flavor_is,flavor
HN5162,XW25,flavor_is,flavor
HN5109,XW7,flavor_is,flavor
HN5109,XW4,flavor_is,flavor
HN5109,XW23,flavor_is,flavor
HN7588,XW35,flavor_is,flavor
HN7588,XW23,flavor_is,flavor
HN585,XW37,flavor_is,flavor
HN585,XW35,flavor_is,flavor
HN585,XW23,flavor_is,flavor
HN5612,XW4,flavor_is,flavor
HN5612,XW36,flavor_is,flavor
HN5833,XW4,flavor_is,flavor
HN5833,XW31,flavor_is,flavor
HN5993,XW37,flavor_is,flavor
HN5993,XW36,flavor_is,flavor
HN2293,XW35,flavor_is,flavor
HN2293,XW25,flavor_is,flavor
HN6241,XW37,flavor_is,flavor
HN6241,XW36,flavor_is,flavor
HN6241,XW35,flavor_is,flavor
HN5698,XW4,flavor_is,flavor
HN5698,XW37,flavor_is,flavor
HN5698,XW36,flavor_is,flavor
HN8125,XW35,flavor_is,flavor
HN8125,XW31,flavor_is,flavor
HN8125,XW22,flavor_is,flavor
HN3058,XW4,flavor_is,flavor
HN3058,XW31,flavor_is,flavor
HN3058,XW22,flavor_is,flavor
HN8976,XW7,flavor_is,flavor
HN8976,XW4,flavor_is,flavor
HN8976,XW23,flavor_is,flavor
HN8976,XW14,flavor_is,flavor
HN2341,XW35,flavor_is,flavor
HN2341,XW23,flavor_is,flavor
HN5658,XW35,flavor_is,flavor
HN5658,XW23,flavor_is,flavor
HN226,XW7,flavor_is,flavor
HN226,XW4,flavor_is,flavor
HN226,XW36,flavor_is,flavor
HN226,XW35,flavor_is,flavor
HN1104,XW4,flavor_is,flavor
HN1104,XW23,flavor_is,flavor
HN1677,XW35,flavor_is,flavor
HN1677,XW23,flavor_is,flavor
HN1780,XW35,flavor_is,flavor
HN1780,XW23,flavor_is,flavor
HN185,XW37,flavor_is,flavor
HN185,XW36,flavor_is,flavor
HN185,XW35,flavor_is,flavor
HN6467,XW4,flavor_is,flavor
HN6467,XW36,flavor_is,flavor
HN6467,XW35,flavor_is,flavor
HN3586,XW37,flavor_is,flavor
HN3586,XW36,flavor_is,flavor
HN2900,XW4,flavor_is,flavor
HN2900,XW35,flavor_is,flavor
HN2900,XW23,flavor_is,flavor
HN4701,XW4,flavor_is,flavor
HN4701,XW37,flavor_is,flavor
HN4701,XW36,flavor_is,flavor
HN6143,XW4,flavor_is,flavor
HN6143,XW31,flavor_is,flavor
HN1663,XW37,flavor_is,flavor
HN1663,XW12,flavor_is,flavor
HN1565,XW4,flavor_is,flavor
HN1565,XW36,flavor_is,flavor
HN7180,XW4,flavor_is,flavor
HN7180,XW23,flavor_is,flavor
HN2867,XW4,flavor_is,flavor
HN2867,XW31,flavor_is,flavor
HN2552,XW37,flavor_is,flavor
HN2552,XW36,flavor_is,flavor
HN3786,XW4,flavor_is,flavor
HN3786,XW37,flavor_is,flavor
HN3786,XW36,flavor_is,flavor
HN1697,XW4,flavor_is,flavor
HN1697,XW31,flavor_is,flavor
HN5813,XW4,flavor_is,flavor
HN5813,XW31,flavor_is,flavor
HN6831,XW4,flavor_is,flavor
HN6831,XW31,flavor_is,flavor
HN7895,XW35,flavor_is,flavor
HN7895,XW23,flavor_is,flavor
HN5749,XW4,flavor_is,flavor
HN5749,XW31,flavor_is,flavor
HN8079,XW36,flavor_is,flavor
HN8079,XW35,flavor_is,flavor
HN5565,XW4,flavor_is,flavor
HN5565,XW31,flavor_is,flavor
HN8460,XW4,flavor_is,flavor
HN8460,XW37,flavor_is,flavor
HN8460,XW23,flavor_is,flavor
HN7742,XW35,flavor_is,flavor
HN7742,XW31,flavor_is,flavor
HN889,XW35,flavor_is,flavor
HN889,XW23,flavor_is,flavor
HN4506,XW4,flavor_is,flavor
HN4506,XW35,flavor_is,flavor
HN4506,XW25,flavor_is,flavor
HN412,XW7,flavor_is,flavor
HN412,XW35,flavor_is,flavor
HN412,XW25,flavor_is,flavor
HN7865,XW4,flavor_is,flavor
HN7865,XW36,flavor_is,flavor
HN7865,XW35,flavor_is,flavor
HN8338,XW4,flavor_is,flavor
HN8338,XW37,flavor_is,flavor
HN8338,XW31,flavor_is,flavor
HN3077,XW4,flavor_is,flavor
HN3077,XW37,flavor_is,flavor
HN3077,XW36,flavor_is,flavor
HN3564,XW4,flavor_is,flavor
HN3564,XW37,flavor_is,flavor
HN3564,XW36,flavor_is,flavor
HN1693,XW4,flavor_is,flavor
HN1693,XW37,flavor_is,flavor
HN1693,XW36,flavor_is,flavor
HN3780,XW37,flavor_is,flavor
HN3780,XW36,flavor_is,flavor
HN3938,XW4,flavor_is,flavor
HN3938,XW31,flavor_is,flavor
HN1009,XW37,flavor_is,flavor
HN1009,XW36,flavor_is,flavor
HN3945,XW4,flavor_is,flavor
HN3945,XW37,flavor_is,flavor
HN3945,XW36,flavor_is,flavor
HN3945,XW22,flavor_is,flavor
HN7653,XW4,flavor_is,flavor
HN7653,XW31,flavor_is,flavor
HN6402,XW35,flavor_is,flavor
HN6402,XW31,flavor_is,flavor
HN6402,XW22,flavor_is,flavor
HN1426,XW4,flavor_is,flavor
HN1426,XW37,flavor_is,flavor
HN1426,XW36,flavor_is,flavor
HN3661,XW35,flavor_is,flavor
HN3661,XW31,flavor_is,flavor
HN3193,XW7,flavor_is,flavor
HN3193,XW35,flavor_is,flavor
HN3193,XW23,flavor_is,flavor
HN3193,XW14,flavor_is,flavor
HN353,XW4,flavor_is,flavor
HN353,XW31,flavor_is,flavor
HN5471,XW7,flavor_is,flavor
HN5471,XW37,flavor_is,flavor
HN5471,XW36,flavor_is,flavor
HN1739,XW4,flavor_is,flavor
HN1739,XW37,flavor_is,flavor
HN1739,XW36,flavor_is,flavor
HN2081,XW37,flavor_is,flavor
HN2081,XW36,flavor_is,flavor
HN2081,XW35,flavor_is,flavor
HN7385,XW4,flavor_is,flavor
HN7385,XW31,flavor_is,flavor
HN465,XW23,flavor_is,flavor
HN699,XW4,flavor_is,flavor
HN699,XW35,flavor_is,flavor
HN699,XW31,flavor_is,flavor
HN2634,XW4,flavor_is,flavor
HN2634,XW25,flavor_is,flavor
HN2634,XW22,flavor_is,flavor
HN7884,XW4,flavor_is,flavor
HN7884,XW23,flavor_is,flavor
HN6435,XW37,flavor_is,flavor
HN6435,XW23,flavor_is,flavor
HN8463,XW4,flavor_is,flavor
HN8463,XW35,flavor_is,flavor
HN8463,XW31,flavor_is,flavor
HN8463,XW22,flavor_is,flavor
HN4565,XW4,flavor_is,flavor
HN4565,XW25,flavor_is,flavor
HN9011,XW4,flavor_is,flavor
HN9011,XW31,flavor_is,flavor
HN4182,XW4,flavor_is,flavor
HN4182,XW31,flavor_is,flavor
HN3348,XW4,flavor_is,flavor
HN3348,XW31,flavor_is,flavor
HN1380,XW4,flavor_is,flavor
HN1380,XW31,flavor_is,flavor
HN6752,XW4,flavor_is,flavor
HN6752,XW36,flavor_is,flavor
HN8297,XW4,flavor_is,flavor
HN8297,XW31,flavor_is,flavor
HN1692,XW4,flavor_is,flavor
HN1692,XW37,flavor_is,flavor
HN1692,XW36,flavor_is,flavor
HN6088,XW31,flavor_is,flavor
HN6088,XW22,flavor_is,flavor
HN2506,XW37,flavor_is,flavor
HN2506,XW12,flavor_is,flavor
HN7587,XW4,flavor_is,flavor
HN7587,XW35,flavor_is,flavor
HN7587,XW31,flavor_is,flavor
HN4075,XW37,flavor_is,flavor
HN4075,XW23,flavor_is,flavor
HN7614,XW4,flavor_is,flavor
HN7614,XW37,flavor_is,flavor
HN7614,XW23,flavor_is,flavor
HN4990,XW4,flavor_is,flavor
HN4990,XW37,flavor_is,flavor
HN4990,XW25,flavor_is,flavor
HN6862,XW4,flavor_is,flavor
HN6862,XW37,flavor_is,flavor
HN6862,XW31,flavor_is,flavor
HN4147,XW4,flavor_is,flavor
HN4147,XW31,flavor_is,flavor
HN6173,XW7,flavor_is,flavor
HN6173,XW35,flavor_is,flavor
HN6173,XW23,flavor_is,flavor
HN8523,XW4,flavor_is,flavor
HN8523,XW31,flavor_is,flavor
HN7434,XW4,flavor_is,flavor
HN7434,XW37,flavor_is,flavor
HN7434,XW23,flavor_is,flavor
HN4241,XW4,flavor_is,flavor
HN4241,XW31,flavor_is,flavor
HN392,XW35,flavor_is,flavor
HN392,XW23,flavor_is,flavor
HN4875,XW4,flavor_is,flavor
HN4875,XW31,flavor_is,flavor
HN8925,XW4,flavor_is,flavor
HN8925,XW35,flavor_is,flavor
HN8925,XW31,flavor_is,flavor
HN5209,XW36,flavor_is,flavor
HN5209,XW35,flavor_is,flavor
HN7154,XW4,flavor_is,flavor
HN7154,XW31,flavor_is,flavor
HN1392,XW35,flavor_is,flavor
HN1392,XW31,flavor_is,flavor
HN2714,XW4,flavor_is,flavor
HN2714,XW31,flavor_is,flavor
HN3133,XW4,flavor_is,flavor
HN3133,XW23,flavor_is,flavor
HN4512,XW4,flavor_is,flavor
HN4512,XW35,flavor_is,flavor
HN4512,XW25,flavor_is,flavor
HN1874,XW35,flavor_is,flavor
HN1874,XW25,flavor_is,flavor
HN7757,XW4,flavor_is,flavor
HN7757,XW37,flavor_is,flavor
HN7757,XW31,flavor_is,flavor
HN657,XW4,flavor_is,flavor
HN657,XW37,flavor_is,flavor
HN657,XW36,flavor_is,flavor
HN6853,XW7,flavor_is,flavor
HN6853,XW35,flavor_is,flavor
HN6853,XW23,flavor_is,flavor
HN6326,XW4,flavor_is,flavor
HN6326,XW37,flavor_is,flavor
HN6326,XW31,flavor_is,flavor
HN8270,XW31,flavor_is,flavor
HN8270,XW14,flavor_is,flavor
HN7147,XW4,flavor_is,flavor
HN7147,XW31,flavor_is,flavor
HN5301,XW4,flavor_is,flavor
HN5301,XW31,flavor_is,flavor
HN555,XW4,flavor_is,flavor
HN555,XW35,flavor_is,flavor
HN555,XW31,flavor_is,flavor
HN8140,XW35,flavor_is,flavor
HN8140,XW23,flavor_is,flavor
HN4648,XW4,flavor_is,flavor
HN4648,XW37,flavor_is,flavor
HN4648,XW31,flavor_is,flavor
HN4991,XW4,flavor_is,flavor
HN4991,XW37,flavor_is,flavor
HN4991,XW31,flavor_is,flavor
HN6952,XW4,flavor_is,flavor
HN6952,XW37,flavor_is,flavor
HN6952,XW23,flavor_is,flavor
HN2830,XW4,flavor_is,flavor
HN2830,XW36,flavor_is,flavor
HN2830,XW35,flavor_is,flavor
HN8855,XW35,flavor_is,flavor
HN8855,XW31,flavor_is,flavor
HN4319,XW4,flavor_is,flavor
HN4319,XW23,flavor_is,flavor
HN3931,XW35,flavor_is,flavor
HN3931,XW31,flavor_is,flavor
HN2543,XW35,flavor_is,flavor
HN2543,XW31,flavor_is,flavor
HN2543,XW14,flavor_is,flavor
HN5530,XW4,flavor_is,flavor
HN5530,XW37,flavor_is,flavor
HN5530,XW31,flavor_is,flavor
HN3968,XW4,flavor_is,flavor
HN3968,XW37,flavor_is,flavor
HN3968,XW23,flavor_is,flavor
HN7005,XW4,flavor_is,flavor
HN7005,XW35,flavor_is,flavor
HN7005,XW25,flavor_is,flavor
HN5820,XW36,flavor_is,flavor
HN5820,XW14,flavor_is,flavor
HN7896,XW4,flavor_is,flavor
HN7896,XW35,flavor_is,flavor
HN7896,XW25,flavor_is,flavor
HN2792,XW4,flavor_is,flavor
HN2792,XW31,flavor_is,flavor
HN2154,XW4,flavor_is,flavor
HN2154,XW37,flavor_is,flavor
HN2154,XW36,flavor_is,flavor
HN1322,XW4,flavor_is,flavor
HN1322,XW35,flavor_is,flavor
HN1322,XW23,flavor_is,flavor
HN6536,XW4,flavor_is,flavor
HN6536,XW37,flavor_is,flavor
HN6536,XW23,flavor_is,flavor
HN7658,XW36,flavor_is,flavor
HN7658,XW35,flavor_is,flavor
HN7658,XW14,flavor_is,flavor
HN4667,XW37,flavor_is,flavor
HN4667,XW36,flavor_is,flavor
HN4501,XW4,flavor_is,flavor
HN4501,XW37,flavor_is,flavor
HN4501,XW31,flavor_is,flavor
HN9134,XW4,flavor_is,flavor
HN9134,XW35,flavor_is,flavor
HN9134,XW23,flavor_is,flavor
HN9134,XW14,flavor_is,flavor
HN8142,XW4,flavor_is,flavor
HN8142,XW35,flavor_is,flavor
HN8142,XW25,flavor_is,flavor
HN8564,XW7,flavor_is,flavor
HN8564,XW35,flavor_is,flavor
HN8564,XW23,flavor_is,flavor
HN7611,XW35,flavor_is,flavor
HN7611,XW31,flavor_is,flavor
HN2062,XW37,flavor_is,flavor
HN2062,XW23,flavor_is,flavor
HN8638,XW4,flavor_is,flavor
HN8638,XW31,flavor_is,flavor
HN2743,XW4,flavor_is,flavor
HN2743,XW35,flavor_is,flavor
HN2743,XW31,flavor_is,flavor
HN6558,XW4,flavor_is,flavor
HN6558,XW35,flavor_is,flavor
HN6558,XW31,flavor_is,flavor
HN6068,XW4,flavor_is,flavor
HN6068,XW35,flavor_is,flavor
HN6068,XW31,flavor_is,flavor
HN3383,XW35,flavor_is,flavor
HN3383,XW23,flavor_is,flavor
HN2342,XW37,flavor_is,flavor
HN2342,XW36,flavor_is,flavor
HN4301,XW4,flavor_is,flavor
HN4301,XW31,flavor_is,flavor
HN5056,XW4,flavor_is,flavor
HN5056,XW31,flavor_is,flavor
HN4668,XW4,flavor_is,flavor
HN4668,XW37,flavor_is,flavor
HN4668,XW31,flavor_is,flavor
HN5338,XW7,flavor_is,flavor
HN5338,XW35,flavor_is,flavor
HN5338,XW23,flavor_is,flavor
HN6218,XW4,flavor_is,flavor
HN6218,XW31,flavor_is,flavor
HN6465,XW4,flavor_is,flavor
HN6465,XW37,flavor_is,flavor
HN6465,XW36,flavor_is,flavor
HN8341,XW4,flavor_is,flavor
HN8341,XW37,flavor_is,flavor
HN8341,XW23,flavor_is,flavor
HN2151,XW4,flavor_is,flavor
HN2151,XW37,flavor_is,flavor
HN2151,XW23,flavor_is,flavor
HN334,XW35,flavor_is,flavor
HN334,XW23,flavor_is,flavor
HN334,XW14,flavor_is,flavor
HN6646,XW4,flavor_is,flavor
HN6646,XW37,flavor_is,flavor
HN6646,XW31,flavor_is,flavor
HN8867,XW4,flavor_is,flavor
HN8867,XW37,flavor_is,flavor
HN8867,XW36,flavor_is,flavor
HN30,XW4,flavor_is,flavor
HN30,XW31,flavor_is,flavor
HN3897,XW4,flavor_is,flavor
HN3897,XW35,flavor_is,flavor
HN3897,XW31,flavor_is,flavor
HN1599,XW7,flavor_is,flavor
HN1599,XW4,flavor_is,flavor
HN1599,XW31,flavor_is,flavor
HN1418,XW4,flavor_is,flavor
HN1418,XW36,flavor_is,flavor
HN1418,XW35,flavor_is,flavor
HN3769,XW4,flavor_is,flavor
HN3769,XW35,flavor_is,flavor
HN3769,XW31,flavor_is,flavor
HN2874,XW35,flavor_is,flavor
HN2874,XW31,flavor_is,flavor
HN6464,XW36,flavor_is,flavor
HN6464,XW35,flavor_is,flavor
HN6464,XW22,flavor_is,flavor
HN4913,XW36,flavor_is,flavor
HN7500,XW37,flavor_is,flavor
HN7500,XW35,flavor_is,flavor
HN7500,XW12,flavor_is,flavor
HN2313,XW4,flavor_is,flavor
HN2313,XW37,flavor_is,flavor
HN2313,XW36,flavor_is,flavor
HN8503,XW37,flavor_is,flavor
HN8503,XW35,flavor_is,flavor
HN8503,XW31,flavor_is,flavor
HN4562,XW4,flavor_is,flavor
HN4562,XW31,flavor_is,flavor
HN7636,XW4,flavor_is,flavor
HN7636,XW37,flavor_is,flavor
HN7636,XW23,flavor_is,flavor
HN2191,XW4,flavor_is,flavor
HN2191,XW36,flavor_is,flavor
HN2191,XW35,flavor_is,flavor
HN7973,XW35,flavor_is,flavor
HN7973,XW31,flavor_is,flavor
HN7464,XW4,flavor_is,flavor
HN7464,XW35,flavor_is,flavor
HN7464,XW23,flavor_is,flavor
HN7899,XW4,flavor_is,flavor
HN7899,XW35,flavor_is,flavor
HN7899,XW31,flavor_is,flavor
HN5138,XW4,flavor_is,flavor
HN5138,XW23,flavor_is,flavor
HN2187,XW37,flavor_is,flavor
HN2187,XW36,flavor_is,flavor
HN4828,XW37,flavor_is,flavor
HN4828,XW35,flavor_is,flavor
HN4828,XW25,flavor_is,flavor
HN7011,XW4,flavor_is,flavor
HN7011,XW31,flavor_is,flavor
HN934,XW4,flavor_is,flavor
HN934,XW31,flavor_is,flavor
HN7617,XW35,flavor_is,flavor
HN7617,XW23,flavor_is,flavor
HN3191,XW36,flavor_is,flavor
HN3191,XW35,flavor_is,flavor
HN3191,XW14,flavor_is,flavor
HN7698,XW7,flavor_is,flavor
HN7698,XW36,flavor_is,flavor
HN7698,XW14,flavor_is,flavor
HN33,XW4,flavor_is,flavor
HN33,XW31,flavor_is,flavor
HN4066,XW4,flavor_is,flavor
HN4066,XW37,flavor_is,flavor
HN4066,XW36,flavor_is,flavor
HN8254,XW4,flavor_is,flavor
HN8254,XW31,flavor_is,flavor
HN4709,XW37,flavor_is,flavor
HN4709,XW35,flavor_is,flavor
HN4709,XW31,flavor_is,flavor
HN4332,XW37,flavor_is,flavor
HN4332,XW36,flavor_is,flavor
HN3,XW4,flavor_is,flavor
HN3,XW23,flavor_is,flavor
HN3,XW14,flavor_is,flavor
HN6096,XW4,flavor_is,flavor
HN6096,XW37,flavor_is,flavor
HN6096,XW36,flavor_is,flavor
